50001599                                   00000000     00000000 0.00                                        
50001600                                   00000000     00000000 0.00                                        
50001601                                   00000000     00000000 0.00                                        
50001602                                   00000000     00000000 0.00                                        
50001603                                   00000000     00000000 0.00                                        
50001604                                   00000000     00000000 0.00                                        
50001605                                   00000000     00000000 0.00                                        
50001606                                   00000000     00000000 0.00                                        
50001607                                   00000000     00000000 0.00                                        
50001608                                   00000000     00000000 0.00                                        
50001609                                   00000000     00000000 0.00                                        
50001610                                   00000000     00000000 0.00                                        
50001611                                   00000000     00000000 0.00                                        
50001612                                   00000000     00000000 0.00                                        
50001613                                   00000000     00000000 0.00                                        
50001614                                   00000000     00000000 0.00                                        
50001615                                   00000000     00000000 0.00                                        
50001616                                   00000000     00000000 0.00                                        
50001617                                   00000000     00000000 0.00                                        
50001618                                   00000000     00000000 0.00                                        
50001619                                   00000000     00000000 0.00                                        
50001620                                   00000000     00000000 0.00                                        
50001621                                   00000000     00000000 0.00                                        
50001622                                   00000000     00000000 0.00                                        
50001623                                   00000000     00000000 0.00                                        
50001624                                   00000000     00000000 0.00                                        
50001625                                   00000000     00000000 0.00                                        
50001626                                   00000000     00000000 0.00                                        
50001627                                   00000000     00000000 0.00                                        
50001628                                   00000000     00000000 0.00                                        
50001629                                   00000000     00000000 0.00                                        
50001630                                   00000000     00000000 0.00                                        
50001631                                   00000000     00000000 0.00                                        
50001632                                   00000000     00000000 0.00                                        
50001633                                   00000000     00000000 0.00                                        
50001634                                   00000000     00000000 0.00                                        
50001635                                   00000000     00000000 0.00                                        
50001636                                   00000000     00000000 0.00                                        
50001637                                   00000000     00000000 0.00                                        
50001638                                   00000000     00000000 0.00                                        
50001639                                   00000000     00000000 0.00                                        
50001640                                   00000000     00000000 0.00                                        
50001641                                   00000000     00000000 0.00                                        
50001642                                   00000000     00000000 0.00                                        
50001643                                   00000000     00000000 0.00                                        
50001644                                   00000000     00000000 0.00                                        
50001645                                   00000000     00000000 0.00                                        
50001646                                   00000000     00000000 0.00                                        
50001647                                   00000000     00000000 0.00                                        
50001648                                   00000000     00000000 0.00                                        
50001649                                   00000000     00000000 0.00                                        
50001650                                   00000000     00000000 0.00                                        
50001651                                   00000000     00000000 0.00                                        
50001652                                   00000000     00000000 0.00                                        
50001653                                   00000000     00000000 0.00                                        
50001654                                   00000000     00000000 0.00                                        
50001655                                   00000000     00000000 0.00                                        
50001656                                   00000000     00000000 0.00                                        
50001657                                   00000000     00000000 0.00                                        
50001658                                   00000000     00000000 0.00                                        
50001659                                   00000000     00000000 0.00                                        
50001660                                   00000000     00000000 0.00                                        
50001661                                   00000000     00000000 0.00                                        
50001662                                   00000000     00000000 0.00                                        
50001663                                   00000000     00000000 0.00                                        
50001664                                   00000000     00000000 0.00                                        
50001665                                   00000000     00000000 0.00                                        
50001666                                   00000000     00000000 0.00                                        
50001667                                   00000000     00000000 0.00                                        
50001668                                   00000000     00000000 0.00                                        
50001669                                   00000000     00000000 0.00                                        
50001670                                   00000000     00000000 0.00                                        
50001671                                   00000000     00000000 0.00                                        
50001672                                   00000000     00000000 0.00                                        
50001673                                   00000000     00000000 0.00                                        
50001674                                   00000000     00000000 0.00                                        
50001675                                   00000000     00000000 0.00                                        
50001676                                   00000000     00000000 0.00                                        
50001677                                   00000000     00000000 0.00                                        
50001678                                   00000000     00000000 0.00                                        
50001679                                   00000000     00000000 0.00                                        
50001680                                   00000000     00000000 0.00                                        
50001681                                   00000000     00000000 0.00                                        
50001682                                   00000000     00000000 0.00                                        
50001683                                   00000000     00000000 0.00                                        
50001684                                   00000000     00000000 0.00                                        
50001685                                   00000000     00000000 0.00                                        
50001686                                   00000000     00000000 0.00                                        
50001687                                   00000000     00000000 0.00                                        
50001688                                   00000000     00000000 0.00                                        
50001689                                   00000000     00000000 0.00                                        
50001690                                   00000000     00000000 0.00                                        
50001691                                   00000000     00000000 0.00                                        
50001692                                   00000000     00000000 0.00                                        
50001693                                   00000000     00000000 0.00                                        
50001694                                   00000000     00000000 0.00                                        
50001695                                   00000000     00000000 0.00                                        
50001696                                   00000000     00000000 0.00                                        
50001697                                   00000000     00000000 0.00                                        
50001698                                   00000000     00000000 0.00                                        
50001699                                   00000000     00000000 0.00                                        
50001700                                   00000000     00000000 0.00                                        
50001701                                   00000000     00000000 0.00                                        
50001702                                   00000000     00000000 0.00                                        
50001703                                   00000000     00000000 0.00                                        
50001704                                   00000000     00000000 0.00                                        
50001705                                   00000000     00000000 0.00                                        
50001706                                   00000000     00000000 0.00                                        
50001707                                   00000000     00000000 0.00                                        
50001708                                   00000000     00000000 0.00                                        
50001709                                   00000000     00000000 0.00                                        
50001710                                   00000000     00000000 0.00                                        
50001711                                   00000000     00000000 0.00                                        
50001712                                   00000000     00000000 0.00                                        
50001713                                   00000000     00000000 0.00                                        
50001714                                   00000000     00000000 0.00                                        
50001715                                   00000000     00000000 0.00                                        
50001716                                   00000000     00000000 0.00                                        
50001717                                   00000000     00000000 0.00                                        
50001718                                   00000000     00000000 0.00                                        
50001719                                   00000000     00000000 0.00                                        
50001720                                   00000000     00000000 0.00                                        
50001721                                   00000000     00000000 0.00                                        
50001722                                   00000000     00000000 0.00                                        
50001723                                   00000000     00000000 0.00                                        
50001724                                   00000000     00000000 0.00                                        
50001725                                   00000000     00000000 0.00                                        
50001726                                   00000000     00000000 0.00                                        
50001727                                   00000000     00000000 0.00                                        
50001728                                   00000000     00000000 0.00                                        
50001729                                   00000000     00000000 0.00                                        
50001730                                   00000000     00000000 0.00                                        
50001731                                   00000000     00000000 0.00                                        
50001732                                   00000000     00000000 0.00                                        
50001733                                   00000000     00000000 0.00                                        
50001734                                   00000000     00000000 0.00                                        
50001735                                   00000000     00000000 0.00                                        
50001736                                   00000000     00000000 0.00                                        
50001737                                   00000000     00000000 0.00                                        
50001738                                   00000000     00000000 0.00                                        
50001739                                   00000000     00000000 0.00                                        
50001740                                   00000000     00000000 0.00                                        
50001741                                   00000000     00000000 0.00                                        
50001742                                   00000000     00000000 0.00                                        
50001743                                   00000000     00000000 0.00                                        
50001744                                   00000000     00000000 0.00                                        
50001745                                   00000000     00000000 0.00                                        
50001746                                   00000000     00000000 0.00                                        
50001747                                   00000000     00000000 0.00                                        
50001748                                   00000000     00000000 0.00                                        
50001749                                   00000000     00000000 0.00                                        
50001750                                   00000000     00000000 0.00                                        
50001751                                   00000000     00000000 0.00                                        
50001752                                   00000000     00000000 0.00                                        
50001753                                   00000000     00000000 0.00                                        
50001754                                   00000000     00000000 0.00                                        
50001755                                   00000000     00000000 0.00                                        
50001756                                   00000000     00000000 0.00                                        
50001757                                   00000000     00000000 0.00                                        
50001758                                   00000000     00000000 0.00                                        
50001759                                   00000000     00000000 0.00                                        
50001760                                   00000000     00000000 0.00                                        
50001761                                   00000000     00000000 0.00                                        
50001762                                   00000000     00000000 0.00                                        
50001763                                   00000000     00000000 0.00                                        
50001764                                   00000000     00000000 0.00                                        
50001765                                   00000000     00000000 0.00                                        
50001766                                   00000000     00000000 0.00                                        
50001767                                   00000000     00000000 0.00                                        
50001768                                   00000000     00000000 0.00                                        
50001769                                   00000000     00000000 0.00                                        
50001770                                   00000000     00000000 0.00                                        
50001771                                   00000000     00000000 0.00                                        
50001772                                   00000000     00000000 0.00                                        
50001773                                   00000000     00000000 0.00                                        
50001774                                   00000000     00000000 0.00                                        
50001775                                   00000000     00000000 0.00                                        
50001776                                   00000000     00000000 0.00                                        
50001777                                   00000000     00000000 0.00                                        
50001778                                   00000000     00000000 0.00                                        
50001779                                   00000000     00000000 0.00                                        
50001780                                   00000000     00000000 0.00                                        
50001781                                   00000000     00000000 0.00                                        
50001782                                   00000000     00000000 0.00                                        
50001783                                   00000000     00000000 0.00                                        
50001784                                   00000000     00000000 0.00                                        
50001785                                   00000000     00000000 0.00                                        
50001786                                   00000000     00000000 0.00                                        
50001787                                   00000000     00000000 0.00                                        
50001788                                   00000000     00000000 0.00                                        
50001789                                   00000000     00000000 0.00                                        
50001790                                   00000000     00000000 0.00                                        
50001791                                   00000000     00000000 0.00                                        
50001792                                   00000000     00000000 0.00                                        
50001793                                   00000000     00000000 0.00                                        
50001794                                   00000000     00000000 0.00                                        
50001795                                   00000000     00000000 0.00                                        
50001796                                   00000000     00000000 0.00                                        
50001797                                   00000000     00000000 0.00                                        
50001798                                   00000000     00000000 0.00                                        
50001799                                   00000000     00000000 0.00                                        
50001800                                   00000000     00000000 0.00                                        
50001801                                   00000000     00000000 0.00                                        
50001802                                   00000000     00000000 0.00                                        
50001803                                   00000000     00000000 0.00                                        
50001804                                   00000000     00000000 0.00                                        
50001805                                   00000000     00000000 0.00                                        
50001806                                   00000000     00000000 0.00                                        
50001807                                   00000000     00000000 0.00                                        
50001808                                   00000000     00000000 0.00                                        
50001809                                   00000000     00000000 0.00                                        
50001810                                   00000000     00000000 0.00                                        
50001811                                   00000000     00000000 0.00                                        
50001812                                   00000000     00000000 0.00                                        
50001813                                   00000000     00000000 0.00                                        
50001814                                   00000000     00000000 0.00                                        
50001815                                   00000000     00000000 0.00                                        
50001816                                   00000000     00000000 0.00                                        
50001817                                   00000000     00000000 0.00                                        
50001818                                   00000000     00000000 0.00                                        
50001819                                   00000000     00000000 0.00                                        
50001820                                   00000000     00000000 0.00                                        
50001821                                   00000000     00000000 0.00                                        
50001822                                   00000000     00000000 0.00                                        
50001823                                   00000000     00000000 0.00                                        
50001824                                   00000000     00000000 0.00                                        
50001825                                   00000000     00000000 0.00                                        
50001826                                   00000000     00000000 0.00                                        
50001827                                   00000000     00000000 0.00                                        
50001828                                   00000000     00000000 0.00                                        
50001829                                   00000000     00000000 0.00                                        
50001830                                   00000000     00000000 0.00                                        
50001831                                   00000000     00000000 0.00                                        
50001832                                   00000000     00000000 0.00                                        
50001833                                   00000000     00000000 0.00                                        
50001834                                   00000000     00000000 0.00                                        
50001835                                   00000000     00000000 0.00                                        
50001836                                   00000000     00000000 0.00                                        
50001837                                   00000000     00000000 0.00                                        
50001838                                   00000000     00000000 0.00                                        
50001839                                   00000000     00000000 0.00                                        
50001840                                   00000000     00000000 0.00                                        
50001841                                   00000000     00000000 0.00                                        
50001842                                   00000000     00000000 0.00                                        
50001843                                   00000000     00000000 0.00                                        
50001844                                   00000000     00000000 0.00                                        
50001845                                   00000000     00000000 0.00                                        
50001846                                   00000000     00000000 0.00                                        
50001847                                   00000000     00000000 0.00                                        
50001848                                   00000000     00000000 0.00                                        
50001849                                   00000000     00000000 0.00                                        
50001850                                   00000000     00000000 0.00                                        
50001851                                   00000000     00000000 0.00                                        
50001852                                   00000000     00000000 0.00                                        
50001853                                   00000000     00000000 0.00                                        
50001854                                   00000000     00000000 0.00                                        
50001855                                   00000000     00000000 0.00                                        
50001856                                   00000000     00000000 0.00                                        
50001857                                   00000000     00000000 0.00                                        
50001858                                   00000000     00000000 0.00                                        
50001859                                   00000000     00000000 0.00                                        
50001860                                   00000000     00000000 0.00                                        
50001861                                   00000000     00000000 0.00                                        
50001862                                   00000000     00000000 0.00                                        
50001863                                   00000000     00000000 0.00                                        
50001864                                   00000000     00000000 0.00                                        
50001865                                   00000000     00000000 0.00                                        
50001866                                   00000000     00000000 0.00                                        
50001867                                   00000000     00000000 0.00                                        
50001868                                   00000000     00000000 0.00                                        
50001869                                   00000000     00000000 0.00                                        
50001870                                   00000000     00000000 0.00                                        
50001871                                   00000000     00000000 0.00                                        
50001872                                   00000000     00000000 0.00                                        
50001873                                   00000000     00000000 0.00                                        
50001874                                   00000000     00000000 0.00                                        
50001875                                   00000000     00000000 0.00                                        
50001876                                   00000000     00000000 0.00                                        
50001877                                   00000000     00000000 0.00                                        
50001878                                   00000000     00000000 0.00                                        
50001879                                   00000000     00000000 0.00                                        
50001880                                   00000000     00000000 0.00                                        
50001881                                   00000000     00000000 0.00                                        
50001882                                   00000000     00000000 0.00                                        
50001883                                   00000000     00000000 0.00                                        
50001884                                   00000000     00000000 0.00                                        
50001885                                   00000000     00000000 0.00                                        
50001886                                   00000000     00000000 0.00                                        
50001887                                   00000000     00000000 0.00                                        
50001888                                   00000000     00000000 0.00                                        
50001889                                   00000000     00000000 0.00                                        
50001890                                   00000000     00000000 0.00                                        
50001891                                   00000000     00000000 0.00                                        
50001892                                   00000000     00000000 0.00                                        
50001893                                   00000000     00000000 0.00                                        
50001894                                   00000000     00000000 0.00                                        
50001895                                   00000000     00000000 0.00                                        
50001896                                   00000000     00000000 0.00                                        
50001897                                   00000000     00000000 0.00                                        
50001898                                   00000000     00000000 0.00                                        
50001899                                   00000000     00000000 0.00                                        
50001900                                   00000000     00000000 0.00                                        
50001901                                   00000000     00000000 0.00                                        
50001902                                   00000000     00000000 0.00                                        
50001903                                   00000000     00000000 0.00                                        
50001904                                   00000000     00000000 0.00                                        
50001905                                   00000000     00000000 0.00                                        
50001906                                   00000000     00000000 0.00                                        
50001907                                   00000000     00000000 0.00                                        
50001908                                   00000000     00000000 0.00                                        
50001909                                   00000000     00000000 0.00                                        
50001910                                   00000000     00000000 0.00                                        
50001911                                   00000000     00000000 0.00                                        
50001912                                   00000000     00000000 0.00                                        
50001913                                   00000000     00000000 0.00                                        
50001914                                   00000000     00000000 0.00                                        
50001915                                   00000000     00000000 0.00                                        
50001916                                   00000000     00000000 0.00                                        
50001917                                   00000000     00000000 0.00                                        
50001918                                   00000000     00000000 0.00                                        
50001919                                   00000000     00000000 0.00                                        
50001920                                   00000000     00000000 0.00                                        
50001921                                   00000000     00000000 0.00                                        
50001922                                   00000000     00000000 0.00                                        
50001923                                   00000000     00000000 0.00                                        
50001924                                   00000000     00000000 0.00                                        
50001925                                   00000000     00000000 0.00                                        
50001926                                   00000000     00000000 0.00                                        
50001927                                   00000000     00000000 0.00                                        
50001928                                   00000000     00000000 0.00                                        
50001929                                   00000000     00000000 0.00                                        
50001930                                   00000000     00000000 0.00                                        
50001931                                   00000000     00000000 0.00                                        
50001932                                   00000000     00000000 0.00                                        
50001933                                   00000000     00000000 0.00                                        
50001934                                   00000000     00000000 0.00                                        
50001935                                   00000000     00000000 0.00                                        
50001936                                   00000000     00000000 0.00                                        
50001937                                   00000000     00000000 0.00                                        
50001938                                   00000000     00000000 0.00                                        
50001939                                   00000000     00000000 0.00                                        
50001940                                   00000000     00000000 0.00                                        
50001941                                   00000000     00000000 0.00                                        
50001942                                   00000000     00000000 0.00                                        
50001943                                   00000000     00000000 0.00                                        
50001944                                   00000000     00000000 0.00                                        
50001945                                   00000000     00000000 0.00                                        
50001946                                   00000000     00000000 0.00                                        
50001947                                   00000000     00000000 0.00                                        
50001948                                   00000000     00000000 0.00                                        
50001949                                   00000000     00000000 0.00                                        
50001950                                   00000000     00000000 0.00                                        
50001951                                   00000000     00000000 0.00                                        
50001952                                   00000000     00000000 0.00                                        
50001953                                   00000000     00000000 0.00                                        
50001954                                   00000000     00000000 0.00                                        
50001955                                   00000000     00000000 0.00                                        
50001956                                   00000000     00000000 0.00                                        
50001957                                   00000000     00000000 0.00                                        
50001958                                   00000000     00000000 0.00                                        
50001959                                   00000000     00000000 0.00                                        
50001960                                   00000000     00000000 0.00                                        
50001961                                   00000000     00000000 0.00                                        
50001962                                   00000000     00000000 0.00                                        
50001963                                   00000000     00000000 0.00                                        
50001964                                   00000000     00000000 0.00                                        
50001965                                   00000000     00000000 0.00                                        
50001966                                   00000000     00000000 0.00                                        
50001967                                   00000000     00000000 0.00                                        
50001968                                   00000000     00000000 0.00                                        
50001969                                   00000000     00000000 0.00                                        
50001970                                   00000000     00000000 0.00                                        
50001971                                   00000000     00000000 0.00                                        
50001972                                   00000000     00000000 0.00                                        
50001973                                   00000000     00000000 0.00                                        
50001974                                   00000000     00000000 0.00                                        
50001975                                   00000000     00000000 0.00                                        
50001976                                   00000000     00000000 0.00                                        
50001977                                   00000000     00000000 0.00                                        
50001978                                   00000000     00000000 0.00                                        
50001979                                   00000000     00000000 0.00                                        
50001980                                   00000000     00000000 0.00                                        
50001981                                   00000000     00000000 0.00                                        
50001982                                   00000000     00000000 0.00                                        
50001983                                   00000000     00000000 0.00                                        
50001984                                   00000000     00000000 0.00                                        
50001985                                   00000000     00000000 0.00                                        
50001986                                   00000000     00000000 0.00                                        
50001987                                   00000000     00000000 0.00                                        
50001988                                   00000000     00000000 0.00                                        
50001989                                   00000000     00000000 0.00                                        
50001990                                   00000000     00000000 0.00                                        
50001991                                   00000000     00000000 0.00                                        
50001992                                   00000000     00000000 0.00                                        
50001993                                   00000000     00000000 0.00                                        
50001994                                   00000000     00000000 0.00                                        
50001995                                   00000000     00000000 0.00                                        
50001996                                   00000000     00000000 0.00                                        
50001997                                   00000000     00000000 0.00                                        
50001998                                   00000000     00000000 0.00                                        
50001999                                   00000000     00000000 0.00                                        
50002000                                   00000000     00000000 0.00                                        
50002001                                   00000000     00000000 0.00                                        
50002002                                   00000000     00000000 0.00                                        
50002003                                   00000000     00000000 0.00                                        
50002004                                   00000000     00000000 0.00                                        
50002005                                   00000000     00000000 0.00                                        
50002006                                   00000000     00000000 0.00                                        
50002007                                   00000000     00000000 0.00                                        
50002008                                   00000000     00000000 0.00                                        
